,lesionTipo,lesionRango,nAnimal,lesionPromedio,sexoAnimales,bursometro,condicionHigado,integridadintestinal,fecha,semana,granja,edadEnDias,ciclo,noGalpon,planVacuna,influenzaVacuna,newcastleVacuna,gumboroVacuna
12957,Ascaridios y Gusanos Redondos,0-1,5,0,M,6,TX,7,2020-07-24,30,Amanecer,35,38.0,8.0,P2IANC3,Avimex,Merial,Bursavac
12958,Hemorragias Petequiaeles,0-1,5,0,M,6,TX,7,2020-07-24,30,Amanecer,35,38.0,8.0,P2IANC3,Avimex,Merial,Bursavac
12959,Pierna Palida,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12960,Rasguños,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12961,Quemadura Cojinete,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12962,Lesion Cavidad Oral,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12963,Retención Saco Vitelino,0-1,1,1,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12964,Atrofia del Timo,0-2,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12965,Daño de Bursa,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12966,Necrosis Cabeza Femur,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12967,Discondroplasia Tibial,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12968,Traqueitis,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12969,Aerosaculitis,0-4,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12970,Cardiovascular,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12971,Erosión Molleja,0-3,1,1,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12972,Comedor de Cama,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12973,Proventriculitis,0-3,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12974,Intestinos Engrosados,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12975,Intestinos Adelgazados,0-2,1,1,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12976,E. Acervulina,0-4,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12977,E. Maxima,0-4,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12978,E. Tenella,0-4,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12979,Exceso de Moco,0-2,1,1,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12980,Exceso de Fluido,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12981,Descamación Celular,0-2,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12982,Tenias,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12983,Enteritis Necrotica,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12984,Pasaje de Alimento,0-2,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12985,Gas Cecal,0-2,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12986,Hiperemia,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12987,Quemadura de Amoniaco,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12988,Aspergilosis,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12989,Ascitis,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12990,Ascaridios y Gusanos Redondos,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12991,Hemorragias Petequiaeles,0-1,1,0,H,4,0,8,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12992,Pierna Palida,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12993,Rasguños,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12994,Quemadura Cojinete,0-3,2,1,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12995,Lesion Cavidad Oral,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12996,Retención Saco Vitelino,0-1,2,1,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12997,Atrofia del Timo,0-2,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12998,Daño de Bursa,0-3,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
12999,Necrosis Cabeza Femur,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13000,Discondroplasia Tibial,0-3,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13001,Traqueitis,0-3,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13002,Aerosaculitis,0-4,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13003,Cardiovascular,0-3,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13004,Erosión Molleja,0-3,2,1,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13005,Comedor de Cama,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13006,Proventriculitis,0-3,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13007,Intestinos Engrosados,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13008,Intestinos Adelgazados,0-2,2,1,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13009,E. Acervulina,0-4,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13010,E. Maxima,0-4,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13011,E. Tenella,0-4,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13012,Exceso de Moco,0-2,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13013,Exceso de Fluido,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13014,Descamación Celular,0-2,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13015,Tenias,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13016,Enteritis Necrotica,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13017,Pasaje de Alimento,0-2,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13018,Gas Cecal,0-2,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13019,Hiperemia,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13020,Quemadura de Amoniaco,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13021,Aspergilosis,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13022,Ascitis,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13023,Ascaridios y Gusanos Redondos,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13024,Hemorragias Petequiaeles,0-1,2,0,M,3,0,9,2020-07-30,31,Vergel,8,38.0,8.0,P3T1,Trovac,Merial,Bursavac
13025,Pierna Palida,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13026,Rasguños,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13027,Quemadura Cojinete,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13028,Lesion Cavidad Oral,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13029,Retención Saco Vitelino,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13030,Atrofia del Timo,0-2,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13031,Daño de Bursa,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13032,Necrosis Cabeza Femur,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13033,Discondroplasia Tibial,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13034,Traqueitis,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13035,Aerosaculitis,0-4,1,1,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13036,Cardiovascular,0-3,1,1,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13037,Erosión Molleja,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13038,Comedor de Cama,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13039,Proventriculitis,0-3,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13040,Intestinos Engrosados,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13041,Intestinos Adelgazados,0-2,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13042,E. Acervulina,0-4,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13043,E. Maxima,0-4,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13044,E. Tenella,0-4,1,1,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13045,Exceso de Moco,0-2,1,1,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13046,Exceso de Fluido,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13047,Descamación Celular,0-2,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13048,Tenias,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13049,Enteritis Necrotica,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13050,Pasaje de Alimento,0-2,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13051,Gas Cecal,0-2,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13052,Hiperemia,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13053,Quemadura de Amoniaco,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13054,Aspergilosis,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13055,Ascitis,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13056,Ascaridios y Gusanos Redondos,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13057,Hemorragias Petequiaeles,0-1,1,0,M,5,T,9,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13058,Pierna Palida,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13059,Rasguños,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13060,Quemadura Cojinete,0-3,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13061,Lesion Cavidad Oral,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13062,Retención Saco Vitelino,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13063,Atrofia del Timo,0-2,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13064,Daño de Bursa,0-3,2,1,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13065,Necrosis Cabeza Femur,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13066,Discondroplasia Tibial,0-3,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13067,Traqueitis,0-3,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13068,Aerosaculitis,0-4,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13069,Cardiovascular,0-3,2,1,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13070,Erosión Molleja,0-3,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13071,Comedor de Cama,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13072,Proventriculitis,0-3,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13073,Intestinos Engrosados,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13074,Intestinos Adelgazados,0-2,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13075,E. Acervulina,0-4,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13076,E. Maxima,0-4,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13077,E. Tenella,0-4,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13078,Exceso de Moco,0-2,2,1,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13079,Exceso de Fluido,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13080,Descamación Celular,0-2,2,1,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13081,Tenias,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13082,Enteritis Necrotica,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13083,Pasaje de Alimento,0-2,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13084,Gas Cecal,0-2,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13085,Hiperemia,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13086,Quemadura de Amoniaco,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13087,Aspergilosis,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13088,Ascitis,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13089,Ascaridios y Gusanos Redondos,0-1,2,0,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13090,Hemorragias Petequiaeles,0-1,2,1,H,4,TX-C,8,2020-07-30,31,Vergel,14,38.0,4.0,P1T3,Trovac,Merial,Bursavac
13091,Pierna Palida,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13092,Rasguños,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13093,Quemadura Cojinete,0-3,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13094,Lesion Cavidad Oral,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13095,Retención Saco Vitelino,0-1,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13096,Atrofia del Timo,0-2,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13097,Daño de Bursa,0-3,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13098,Necrosis Cabeza Femur,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13099,Discondroplasia Tibial,0-3,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13100,Traqueitis,0-3,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13101,Aerosaculitis,0-4,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13102,Cardiovascular,0-3,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13103,Erosión Molleja,0-3,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13104,Comedor de Cama,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13105,Proventriculitis,0-3,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13106,Intestinos Engrosados,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13107,Intestinos Adelgazados,0-2,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13108,E. Acervulina,0-4,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13109,E. Maxima,0-4,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13110,E. Tenella,0-4,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13111,Exceso de Moco,0-2,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13112,Exceso de Fluido,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13113,Descamación Celular,0-2,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13114,Tenias,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13115,Enteritis Necrotica,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13116,Pasaje de Alimento,0-2,1,1,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13117,Gas Cecal,0-2,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13118,Hiperemia,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13119,Quemadura de Amoniaco,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13120,Aspergilosis,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13121,Ascitis,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13122,Ascaridios y Gusanos Redondos,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13123,Hemorragias Petequiaeles,0-1,1,0,M,6,T,8,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13124,Pierna Palida,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13125,Rasguños,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13126,Quemadura Cojinete,0-3,2,1,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13127,Lesion Cavidad Oral,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13128,Retención Saco Vitelino,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13129,Atrofia del Timo,0-2,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13130,Daño de Bursa,0-3,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13131,Necrosis Cabeza Femur,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13132,Discondroplasia Tibial,0-3,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13133,Traqueitis,0-3,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13134,Aerosaculitis,0-4,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13135,Cardiovascular,0-3,2,1,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13136,Erosión Molleja,0-3,2,1,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13137,Comedor de Cama,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13138,Proventriculitis,0-3,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13139,Intestinos Engrosados,0-1,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13140,Intestinos Adelgazados,0-2,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13141,E. Acervulina,0-4,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13142,E. Maxima,0-4,2,0,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13143,E. Tenella,0-4,2,1,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
13144,Exceso de Moco,0-2,2,1,H,6,TX-C-T,7,2020-07-30,31,Vergel,20,38.0,1.0,P1T3,Trovac,Merial,Bursavac
